image_path,true_label,predicted_label,prob_real,prob_fake,true_class,predicted_class,correct
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/17963.jpg,0,1,0.07786553,0.9221344,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/9309.jpg,0,1,0.07984564,0.92015433,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/6012.jpg,0,1,0.08515634,0.9148437,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/1725.jpg,0,1,0.08694885,0.9130511,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/5186.jpg,0,1,0.087703966,0.91229606,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/1381.jpg,0,1,0.101960845,0.89803916,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/8268.jpg,0,1,0.11028662,0.88971335,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/8615.jpg,0,1,0.11313709,0.8868629,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/18684.jpg,0,1,0.116447024,0.88355297,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/8755.jpg,0,1,0.1194041,0.8805959,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2462.jpg,0,1,0.1373182,0.86268187,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/9112.jpg,0,1,0.13812493,0.8618751,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/14973.jpg,0,1,0.13859107,0.86140895,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/10627.jpg,0,1,0.15664592,0.8433541,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21388.jpg,0,1,0.16404586,0.8359542,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/17572.jpg,0,1,0.17004381,0.8299562,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/10642.jpg,0,1,0.1766557,0.8233443,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21778.jpg,0,1,0.18473767,0.8152624,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/19336.jpg,0,1,0.1885198,0.81148016,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21254.jpg,0,1,0.19618179,0.80381817,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/14381.jpg,0,1,0.20603912,0.79396087,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/1403.jpg,0,1,0.20940389,0.79059607,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/22779.jpg,0,1,0.21135561,0.78864443,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2805.jpg,0,1,0.21335828,0.7866417,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21759.jpg,0,1,0.21722937,0.7827707,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/18336.jpg,0,1,0.21906285,0.78093714,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/13645.jpg,0,1,0.22680193,0.77319807,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/21275.jpg,0,1,0.23128627,0.7687138,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/3089.jpg,0,1,0.2471522,0.7528478,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/18732.jpg,0,1,0.2537332,0.74626684,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2345.jpg,0,1,0.25427118,0.7457288,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/5994.jpg,0,1,0.2549895,0.7450105,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/11647.jpg,0,1,0.3041232,0.6958768,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/14293.jpg,0,1,0.30509916,0.6949008,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/1801.jpg,0,1,0.3106145,0.68938553,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/13380.jpg,0,1,0.31320456,0.6867955,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/20674.jpg,0,1,0.31502217,0.68497777,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/0494.jpg,0,1,0.31504887,0.6849512,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/2028.jpg,0,1,0.3194941,0.68050593,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/23711.jpg,0,1,0.32172042,0.6782796,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/4938.jpg,0,1,0.37554878,0.6244512,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/2475.jpg,0,1,0.40172723,0.59827274,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2233.jpg,0,1,0.40330854,0.5966914,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/1009.jpg,0,1,0.43283668,0.56716335,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/17087.jpg,0,1,0.43775314,0.56224686,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/test/real/0858.jpg,0,1,0.44011337,0.55988663,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/23834.jpg,0,1,0.44721574,0.5527843,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/9962.jpg,0,1,0.4595542,0.5404458,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/19453.jpg,0,1,0.46462953,0.5353704,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/4074.jpg,0,1,0.4729179,0.52708215,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2844.jpg,0,1,0.49233842,0.5076616,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/19313.jpg,0,1,0.49534076,0.50465924,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/20820.jpg,0,1,0.49870998,0.50129,real,fake,False
/kaggle/input/datasets/tristanzhang32/ai-generated-images-vs-real-images/train/real/2445.jpg,0,1,0.4997041,0.5002959,real,fake,False
